scope,group,system,metric,value
category,single_paper_summary,summary_few_shot,correctness_ci95,0.3614784456460256
category,single_paper_summary,summary_few_shot,completeness_mean,1.0
category,single_paper_summary,summary_few_shot,completeness_std,0.0
category,single_paper_summary,summary_few_shot,completeness_ci95,0.0
category,single_paper_summary,summary_few_shot,relevance_mean,2.0
category,single_paper_summary,summary_few_shot,relevance_std,0.0
category,single_paper_summary,summary_few_shot,relevance_ci95,0.0
category,single_paper_summary,summary_few_shot,helpfulness_mean,1.2857142857142858
category,single_paper_summary,summary_few_shot,helpfulness_std,0.4879500364742666
category,single_paper_summary,summary_few_shot,helpfulness_ci95,0.3614784456460256
category,single_paper_summary,summary_few_shot,faithfulness_mean,1.5714285714285714
category,single_paper_summary,summary_few_shot,faithfulness_std,0.5345224838248488
category,single_paper_summary,summary_few_shot,faithfulness_ci95,0.3959797974644666
category,single_paper_summary,summary_few_shot,followup_success_mean,
category,single_paper_summary,summary_few_shot,followup_success_std,
category,single_paper_summary,summary_few_shot,followup_success_ci95,
category,single_paper_summary,summary_few_shot,clarification_accuracy_mean,
category,single_paper_summary,summary_few_shot,clarification_accuracy_std,
category,single_paper_summary,summary_few_shot,clarification_accuracy_ci95,
category,single_paper_summary,summary_few_shot,refusal_accuracy_mean,
category,single_paper_summary,summary_few_shot,refusal_accuracy_std,
category,single_paper_summary,summary_few_shot,refusal_accuracy_ci95,
category,single_paper_summary,summary_few_shot,answered_rate,1.0
category,single_paper_summary,summary_few_shot,clarified_rate,0.0
category,single_paper_summary,summary_few_shot,refused_rate,0.0
category,single_paper_summary,summary_few_shot,over_clarification_rate,0.0
category,single_paper_summary,summary_few_shot,over_refusal_rate,0.0
category,single_paper_summary,summary_few_shot,avg_latency_sec,2.000531714285714
category,single_paper_summary,summary_few_shot,latency_std,0.4919537284337875
category,single_paper_summary,summary_few_shot,latency_ci95,0.36444442215630585
category,single_paper_summary,summary_few_shot,avg_input_tokens,551.4285714285714
category,single_paper_summary,summary_few_shot,avg_output_tokens,80.71428571428571
category,single_paper_summary,summary_few_shot,avg_cost_usd,0.0007767857142857142
